date,tmax,tmin,tavg,dewpoint,wetbulb,heat,cool,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,bcfg,br,dz,fg,fg+,fu,gr,hz,mifg,ra,sn,sq,ts,tsra,vcfg,vcts
2012-05-04,72,51,62,55,58,3,0,0.28,29.28,29.93,6.8,2,10.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2012-05-05,63,53,58,54,56,7,0,0.0,29.34,30.0,7.4,2,7.7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-05-06,73,54,64,54,57,1,0,0.4,29.27,29.92,3.4,6,7.2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-05-07,61,54,58,56,57,7,0,0.59,29.2,29.86,1.4,5,5.1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0
2012-05-08,70,51,61,45,53,4,0,0.01,29.2,29.85,8.4,27,8.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-05-09,60,46,53,43,48,12,0,0.0,29.26,29.91,3.9,36,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-10,65,45,55,33,46,10,0,0.0,29.35,30.0,2.8,4,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-11,78,48,63,38,52,2,0,0.0,29.44,30.08,9.3,20,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-12,67,51,59,45,51,6,0,0.25,29.57,30.21,5.4,2,8.8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2012-05-13,69,53,61,33,48,4,0,0.0,29.51,30.18,8.4,2,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-14,78,46,62,36,51,3,0,0.0,29.38,30.05,1.8,14,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-15,84,56,70,44,56,0,5,0.0,29.24,29.9,9.1,24,11.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-05-16,63,52,58,33,46,7,0,0.0,29.44,30.08,11.6,4,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-17,71,49,60,40,51,5,0,0.0,29.44,30.1,5.3,11,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-18,85,57,71,38,54,0,6,0.0,29.36,30.02,7.4,15,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-19,91,64,78,52,62,0,13,0.0,29.35,29.99,7.3,16,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-20,92,65,79,57,65,0,14,0.14,29.34,29.97,9.4,21,10.9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2012-05-21,65,54,60,44,52,5,0,0.0,29.44,30.1,12.5,36,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-22,68,49,59,42,51,6,0,0.0,29.34,30.01,5.9,4,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-23,82,49,66,41,54,0,1,0.0,29.16,29.84,5.9,16,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-24,90,67,79,52,63,0,14,0.0,29.04,29.68,15.1,18,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-25,80,67,74,49,59,0,9,0.0,29.36,29.96,4.3,5,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-26,82,63,73,54,62,0,8,0.0,29.41,30.05,10.4,7,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-27,97,73,85,58,68,0,20,0.0,29.23,29.88,9.4,18,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-28,94,74,84,60,68,0,19,0.02,29.1,29.74,14.2,22,14.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-05-29,85,64,75,45,59,0,10,0.0,29.16,29.79,10.2,28,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-30,69,53,61,46,53,4,0,0.0,29.28,29.9,5.9,36,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-31,55,49,52,45,48,13,0,0.97,29.25,29.94,12.4,3,13.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-01,64,49,57,44,49,8,0,0.03,29.12,29.79,9.0,36,10.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-02,74,49,62,47,55,3,0,0.0,29.1,29.75,11.7,25,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-03,80,56,68,48,58,0,3,0.0,29.16,29.8,8.6,27,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-04,74,59,67,47,56,0,2,0.0,29.24,29.87,7.9,2,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-05,69,57,63,49,56,2,0,0.0,29.35,29.99,9.6,3,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-06,74,56,65,47,56,0,0,0.0,29.41,30.06,5.7,3,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-07,78,54,66,45,56,0,1,0.0,29.43,30.09,3.3,9,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-08,87,59,73,48,60,0,8,0.0,29.33,29.99,6.6,23,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-09,89,66,78,50,62,0,13,0.0,29.24,29.89,9.4,22,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-10,92,71,82,55,65,0,17,0.0,29.26,29.89,10.4,18,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-11,90,72,81,63,69,0,16,0.0,29.18,29.81,9.4,22,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-12,77,62,70,47,57,0,5,0.0,29.39,30.01,6.0,34,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-13,71,57,64,45,55,1,0,0.0,29.49,30.14,8.3,8,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-14,86,60,73,48,59,0,8,0.0,29.41,30.07,7.3,12,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-15,93,67,80,48,61,0,15,0.0,29.39,30.03,7.4,15,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-16,94,69,82,60,68,0,17,0.38,29.29,29.94,11.9,19,12.7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-17,85,68,77,59,66,0,12,0.15,29.19,29.84,5.3,23,7.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-18,92,72,82,65,71,0,17,0.0,29.1,29.72,16.9,21,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-19,94,75,85,65,71,0,20,0.0,29.28,29.88,13.6,20,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-20,93,76,85,62,70,0,20,0.0,29.29,29.92,14.8,20,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-21,83,70,77,60,67,0,12,0.03,29.26,29.89,7.2,26,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-22,83,63,73,52,62,0,8,0.0,29.32,29.95,1.7,5,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-23,86,63,75,55,63,0,10,0.0,29.34,29.98,3.0,8,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-24,92,70,81,58,66,0,16,0.0,29.29,29.93,1.7,3,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-25,74,63,69,48,58,0,4,0.0,29.4,30.04,15.4,3,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-26,81,63,72,51,60,0,7,0.0,29.33,29.99,5.6,9,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-27,90,64,77,51,63,0,12,0.0,29.21,29.86,11.3,20,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-28,101,77,89,68,74,0,24,0.16,29.14,29.76,8.4,25,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-06-29,88,70,79,62,69,0,14,0.28,29.21,29.81,1.8,35,8.3,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2012-06-30,89,70,80,68,72,0,15,0.0,29.17,29.8,6.9,23,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-01,90,66,78,68,72,0,13,0.56,29.29,29.91,2.8,22,5.6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2012-07-02,97,74,86,69,74,0,21,0.0,29.28,29.91,5.8,23,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-03,95,77,86,67,73,0,21,0.0,29.2,29.83,9.7,23,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-04,101,80,91,68,75,0,26,0.0,29.21,29.83,8.2,25,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-05,102,79,91,68,75,0,26,0.0,29.25,29.86,4.1,26,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-07-06,104,83,94,71,77,0,29,0.0,29.27,29.89,4.9,28,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-07,98,74,86,68,73,0,21,0.0,29.32,29.93,7.6,1,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-08,85,74,80,56,65,0,15,0.0,29.39,30.01,12.7,3,13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-09,88,68,78,59,66,0,13,0.0,29.38,30.01,4.9,6,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-10,82,71,77,56,64,0,12,0.0,29.44,30.07,10.8,4,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-11,86,69,78,57,65,0,13,0.0,29.44,30.08,7.3,8,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-12,90,71,81,53,64,0,16,0.0,29.41,30.04,8.1,11,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-13,93,73,83,63,69,0,18,0.0,29.37,30.01,3.2,13,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-07-14,89,71,80,66,70,0,15,0.0,29.36,30.0,1.1,22,4.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-07-15,95,70,83,66,72,0,18,0.0,29.35,29.99,2.1,21,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-16,98,77,88,65,73,0,23,0.0,29.25,29.89,8.6,23,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-17,99,80,90,66,74,0,25,0.0,29.18,29.8,8.9,25,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-18,91,71,81,71,74,0,16,0.55,29.24,29.86,5.3,2,9.2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2012-07-19,85,70,78,70,72,0,13,0.89,29.24,29.87,4.0,5,9.6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2012-07-20,82,69,76,61,66,0,11,0.0,29.39,30.02,10.4,4,11.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-21,89,69,79,63,69,0,14,0.0,29.39,30.03,3.4,26,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-22,90,75,83,65,71,0,18,0.01,29.38,30.02,5.9,20,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-23,98,81,90,67,74,0,25,0.01,29.26,29.89,10.0,24,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-24,88,71,80,66,71,0,15,0.37,29.31,29.92,5.6,4,7.4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2012-07-25,101,74,88,67,73,0,23,0.0,29.05,29.71,9.3,20,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-26,89,72,81,69,73,0,16,0.07,29.06,29.68,6.0,24,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-27,87,70,79,64,69,0,14,0.01,29.22,29.82,4.7,31,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-28,83,71,77,60,66,0,12,0.0,29.43,30.05,7.1,5,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-29,88,68,78,58,66,0,13,0.0,29.36,30.01,4.6,14,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-30,93,74,84,61,69,0,19,0.0,29.24,29.89,6.3,20,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-31,86,71,79,65,70,0,14,0.17,29.26,29.89,4.0,4,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-08-01,89,71,80,63,69,0,15,0.0,29.24,29.89,3.6,12,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-02,93,71,82,61,69,0,17,0.0,29.19,29.83,3.3,14,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-03,94,74,84,65,72,0,19,0.0,29.21,29.84,4.7,10,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-04,95,72,84,68,72,0,19,1.02,29.21,29.83,4.8,19,6.9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-08-05,85,70,78,59,66,0,13,0.0,29.41,30.02,5.8,30,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-06,86,67,77,56,64,0,12,0.0,29.41,30.05,3.1,23,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-07,94,67,81,59,67,0,16,0.0,29.27,29.92,6.0,25,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-08,84,75,80,62,68,0,15,0.01,29.29,29.93,8.1,6,8.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-08-09,77,66,72,62,66,0,7,0.0,29.21,29.85,7.0,4,9.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2012-08-10,76,62,69,55,61,0,4,0.4,29.24,29.88,13.6,35,14.4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2012-08-11,79,58,69,52,59,0,4,0.0,29.31,29.95,5.8,35,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-12,77,61,69,53,61,0,4,0.0,29.33,29.98,3.7,22,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-13,72,63,68,61,63,0,3,0.34,29.29,29.95,0.7,16,2.1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-08-14,82,59,71,60,64,0,6,0.01,29.26,29.9,0.8,11,4.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-15,86,67,77,59,66,0,12,0.0,29.25,29.89,5.2,22,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-16,76,64,70,61,65,0,5,0.31,29.2,29.83,7.3,22,9.5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2012-08-17,77,59,68,52,59,0,3,0.0,29.33,29.97,3.3,34,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-18,78,57,68,47,57,0,3,0.0,29.31,29.97,3.2,15,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-19,79,61,70,49,59,0,5,0.0,29.28,29.92,1.9,11,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-20,76,60,68,54,60,0,3,0.53,29.31,29.95,2.3,8,4.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012-08-21,79,58,69,51,59,0,4,0.0,29.41,30.05,2.1,9,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-22,84,72,78,51,61,0,0,0.0,29.39,29.97,4.7,19,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-23,91,69,80,54,64,0,15,0.0,29.39,30.03,7.0,18,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-24,93,71,82,56,66,0,17,0.0,29.34,29.98,7.0,18,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-25,94,71,83,56,66,0,18,0.0,29.36,29.99,7.5,19,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-26,81,68,75,65,68,0,10,3.66,29.35,29.99,4.1,18,7.5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-08-27,88,69,79,62,67,0,14,0.0,29.38,30.01,3.0,4,6.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-08-28,85,65,75,60,66,0,10,0.0,29.42,30.06,4.1,7,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-29,84,70,77,58,65,0,12,0.0,29.39,30.03,5.0,11,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-30,91,69,80,57,66,0,15,0.0,29.34,29.98,8.9,20,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-31,93,72,83,64,70,0,18,0.0,29.38,30.0,6.4,23,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-01,78,73,76,68,71,0,11,0.25,29.34,29.98,10.0,6,10.4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-09-02,81,75,78,69,72,0,13,0.0,29.23,29.88,11.4,6,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-03,87,73,80,69,73,0,15,0.0,29.23,29.87,5.0,7,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-04,89,68,79,68,72,0,14,0.33,29.22,29.84,2.4,8,6.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2012-09-05,86,66,76,64,68,0,11,0.17,29.16,29.79,3.9,23,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-06,86,70,78,61,67,0,13,0.0,29.24,29.87,1.8,3,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-07,78,61,70,59,63,0,5,0.2,29.16,29.8,3.6,34,8.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-09-08,73,56,65,49,56,0,0,0.23,29.2,29.85,8.2,30,10.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-09-09,72,56,64,51,57,1,0,0.0,29.4,30.02,8.7,35,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-10,77,54,66,47,56,0,1,0.0,29.49,30.13,4.6,17,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-11,84,59,72,51,60,0,7,0.0,29.44,30.09,9.9,20,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-12,87,63,75,54,62,0,10,0.0,29.47,30.11,9.3,21,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-13,72,56,64,55,59,1,0,0.13,29.59,30.23,7.8,35,9.9,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-09-14,75,54,65,45,55,0,0,0.0,29.63,30.29,4.1,29,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-15,79,55,67,44,55,0,2,0.0,29.54,30.21,1.9,15,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-16,78,56,67,46,56,0,2,0.0,29.37,30.04,4.9,21,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-17,79,59,69,55,60,0,4,0.17,29.17,29.84,5.0,25,9.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-09-18,64,50,57,37,47,8,0,0.0,29.28,29.92,11.2,32,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-19,74,47,61,39,50,4,0,0.0,29.27,29.94,14.0,20,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-20,72,56,64,38,51,1,0,0.0,29.24,29.89,8.0,27,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-21,61,52,57,45,51,8,0,0.13,29.2,29.87,1.6,30,6.6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-09-22,60,47,54,39,46,11,0,0.01,29.36,30.0,10.0,29,11.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-09-23,62,43,53,35,44,12,0,0.0,29.55,30.22,4.4,28,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-24,71,42,57,33,46,8,0,0.0,29.36,30.06,10.9,22,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-25,77,54,66,51,57,0,1,0.0,29.2,29.87,7.6,20,7.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-26,69,57,63,50,56,2,0,0.0,29.39,30.02,9.4,2,10.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-09-27,68,49,59,46,52,6,0,0.0,29.49,30.15,7.3,35,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-28,67,52,60,48,53,5,0,0.0,29.47,30.13,7.1,36,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-29,79,49,64,46,53,1,0,0.0,29.36,30.03,1.9,36,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-30,67,52,60,46,52,5,0,0.0,29.28,29.96,7.1,3,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-01,66,50,58,45,52,7,0,0.0,29.2,29.87,4.3,4,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-02,69,59,64,49,56,1,0,0.0,29.2,29.85,11.3,3,11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-03,69,61,65,57,60,0,0,0.03,29.3,29.94,4.2,20,7.0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
2012-10-04,81,51,66,51,56,0,1,0.1,29.39,30.03,11.6,23,13.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-10-05,51,42,47,31,40,18,0,0.0,29.43,30.11,9.8,27,10.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-10-06,50,35,43,27,37,22,0,0.0,29.48,30.15,8.2,29,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-07,51,38,45,24,36,20,0,0.0,29.49,30.17,5.3,28,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-08,60,36,48,27,40,17,0,0.0,29.41,30.1,10.8,21,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-09,67,43,55,36,45,10,0,0.18,29.23,29.92,11.8,21,14.3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-10-10,52,38,45,30,39,20,0,0.0,29.44,30.1,9.9,28,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-11,67,39,53,33,44,12,0,0.0,29.47,30.13,7.7,22,12.7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-10-12,53,41,47,30,40,18,0,0.0,29.68,30.36,6.0,5,9.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-13,68,47,58,50,54,7,0,0.48,29.26,29.97,10.5,19,11.2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2012-10-14,72,49,61,54,57,4,0,0.54,28.97,29.63,11.4,23,15.3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2012-10-15,60,46,53,40,46,12,0,0.0,29.26,29.91,4.5,30,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-16,70,44,57,43,51,8,0,0.0,29.05,29.74,12.3,17,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-17,69,55,62,51,55,3,0,0.43,28.79,29.46,13.5,19,15.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-10-18,55,45,50,40,45,15,0,0.13,28.79,29.45,13.2,22,14.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-10-19,53,44,49,42,45,16,0,0.15,28.89,29.53,4.4,24,6.6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-10-20,58,41,50,40,44,15,0,0.0,29.18,29.82,6.6,24,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-21,70,42,56,44,50,9,0,0.0,29.33,29.98,5.1,15,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-22,67,56,62,55,58,3,0,0.28,29.24,29.92,5.5,18,6.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-10-23,69,59,64,59,61,1,0,0.03,29.24,29.9,4.4,17,5.7,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2012-10-24,79,61,70,60,64,0,5,0.0,29.23,29.88,10.4,19,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-25,77,45,61,55,59,4,0,0.45,29.19,29.81,11.7,22,16.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-10-26,51,38,45,30,39,20,0,0.0,29.6,30.26,9.1,34,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-27,48,36,42,28,37,23,0,0.0,29.6,30.28,10.4,36,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-28,50,40,45,31,39,20,0,0.0,29.58,30.27,13.7,1,14.9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-10-29,51,38,45,30,38,20,0,0.0,29.49,30.2,15.9,35,16.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-30,47,40,44,26,37,21,0,0.0,29.15,29.86,19.3,34,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-31,49,35,42,26,35,23,0,0.0,29.16,29.84,12.1,32,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-01,85,63,74,52,62,0,9,0.0,29.43,30.06,7.7,18,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-02,71,42,56,39,45,0,0,0.0,29.51,30.17,15.8,2,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-03,50,40,45,41,44,20,0,0.02,29.34,30.03,11.0,2,11.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-05-04,72,49,61,44,51,4,0,0.0,29.32,29.99,6.0,6,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
