date,tmax,tmin,tavg,dewpoint,wetbulb,heat,cool,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,bcfg,br,dz,fg,fg+,fu,gr,hz,mifg,ra,sn,sq,ts,tsra,vcfg,vcts
2012-05-04,73,55,64,55,58,1,0,0.28,29.23,29.94,5.2,5,9.2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2012-05-05,60,52,56,52,54,9,0,0.0,29.29,30.01,8.0,4,8.3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2012-05-06,70,51,61,53,56,4,0,0.8,29.22,29.94,5.0,6,8.5,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2012-05-07,64,52,58,55,57,7,0,0.47,29.15,29.87,2.3,34,5.4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0
2012-05-08,70,52,61,45,53,4,0,0.0,29.13,29.86,8.3,28,8.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-09,60,47,54,43,49,11,0,0.06,29.2,29.92,4.2,1,7.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-05-10,67,46,57,34,46,8,0,0.0,29.29,30.0,3.2,5,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-11,78,43,61,40,52,4,0,0.0,29.36,30.08,9.3,20,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-12,69,53,61,42,51,4,0,0.03,29.51,30.22,5.7,3,9.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-05-13,72,50,61,31,48,4,0,0.0,29.45,30.18,7.4,4,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-14,82,43,63,36,51,2,0,0.0,29.31,30.05,2.5,19,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-15,86,57,72,45,57,0,7,0.05,29.18,29.9,6.9,25,12.6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012-05-16,65,50,58,33,46,7,0,0.0,29.38,30.09,9.6,5,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-17,74,45,60,39,50,5,0,0.0,29.38,30.1,5.3,11,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-18,85,53,69,41,54,0,4,0.0,29.29,30.02,8.7,16,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-19,92,59,76,53,62,0,11,0.0,29.29,30.0,8.2,17,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-20,93,65,79,57,65,0,14,0.14,29.28,29.98,8.2,22,11.6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2012-05-21,67,54,61,44,52,4,0,0.0,29.39,30.11,11.6,1,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-22,71,50,61,41,51,4,0,0.0,29.28,30.02,6.1,5,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-23,82,47,65,42,54,0,0,0.0,29.1,29.84,6.6,16,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-24,90,64,77,53,63,0,12,0.0,28.97,29.69,17.5,18,17.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-25,83,65,74,49,59,0,9,0.0,29.31,29.98,3.4,3,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-26,86,60,73,54,61,0,8,0.0,29.37,30.07,9.6,7,11.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-05-27,97,70,84,59,68,0,19,0.0,29.16,29.9,8.7,18,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-28,95,77,86,60,69,0,21,0.0,29.03,29.75,13.4,22,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-29,85,61,73,46,59,0,8,0.0,29.1,29.81,11.1,28,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-30,70,53,62,46,53,3,0,0.0,29.22,29.91,5.4,36,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-31,54,47,51,45,48,14,0,1.12,29.2,29.95,10.3,4,11.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-01,65,49,57,43,49,8,0,0.01,29.07,29.8,7.3,36,9.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-02,76,49,63,46,55,2,0,0.0,29.03,29.75,10.6,26,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-03,81,57,69,48,58,0,4,0.0,29.1,29.81,9.5,28,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-04,75,59,67,47,56,0,2,0.0,29.18,29.89,7.5,4,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-05,70,57,64,49,56,1,0,0.0,29.29,30.0,8.9,4,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-06,76,52,64,46,55,1,0,0.0,29.36,30.07,6.2,4,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-07,82,54,68,44,56,0,3,0.0,29.38,30.09,2.2,10,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-08,88,54,71,49,60,0,6,0.0,29.26,29.99,7.2,25,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-09,90,65,78,50,62,0,13,0.0,29.18,29.9,9.3,22,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-10,93,67,80,56,66,0,15,0.0,29.2,29.9,11.9,19,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-11,90,70,80,62,68,0,15,0.0,29.12,29.82,8.9,23,11.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-12,78,59,69,46,57,0,4,0.0,29.34,30.03,7.0,33,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-13,72,54,63,45,55,2,0,0.0,29.43,30.15,7.2,8,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-14,87,56,72,48,59,0,7,0.0,29.34,30.08,7.9,13,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-15,94,59,77,49,62,0,12,0.0,29.33,30.04,8.2,16,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-16,94,69,82,60,68,0,17,0.31,29.23,29.95,10.0,20,11.3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-17,87,69,78,59,66,0,13,0.11,29.13,29.85,5.7,23,7.1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-18,94,69,82,65,71,0,17,0.0,29.03,29.73,16.8,21,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-19,95,78,87,65,72,0,22,0.0,29.21,29.89,14.9,21,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-20,95,77,86,62,71,0,21,0.0,29.22,29.93,15.2,21,15.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-21,85,70,78,59,66,0,13,0.01,29.21,29.91,7.5,27,9.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-22,87,64,76,52,62,0,11,0.0,29.26,29.97,2.6,34,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-23,87,62,75,55,64,0,10,0.0,29.28,30.0,3.2,8,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-24,94,65,80,57,65,0,15,0.0,29.25,29.96,3.1,4,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-25,76,60,68,49,58,0,3,0.0,29.35,30.06,13.6,4,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-26,83,56,70,50,59,0,5,0.0,29.27,30.0,3.5,9,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-27,92,57,75,51,63,0,10,0.0,29.13,29.87,12.1,20,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-28,100,76,88,69,74,0,23,0.04,29.08,29.78,6.4,26,8.4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2012-06-29,88,69,79,61,67,0,14,0.42,29.16,29.84,2.4,4,6.9,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2012-06-30,92,69,81,67,72,0,16,0.0,29.11,29.82,6.0,24,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-01,91,68,80,67,71,0,15,0.0,29.23,29.92,3.1,23,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-02,98,71,85,69,74,0,20,0.0,29.21,29.93,4.4,23,5.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-07-03,96,77,87,67,74,0,22,0.0,29.13,29.85,9.4,25,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-04,102,79,91,68,75,0,26,0.0,29.15,29.85,9.4,25,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-05,103,79,91,69,75,0,26,0.28,29.2,29.89,5.5,24,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-07-06,103,82,93,71,77,0,28,0.0,29.21,29.92,6.5,27,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-07,98,73,86,67,72,0,21,0.0,29.26,29.96,7.9,2,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-08,85,68,77,56,65,0,12,0.0,29.34,30.04,11.3,3,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-09,91,66,79,57,65,0,14,0.0,29.33,30.03,4.7,5,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-10,83,67,75,55,64,0,10,0.0,29.39,30.1,9.9,4,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-11,87,64,76,57,65,0,11,0.0,29.39,30.1,5.8,9,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-12,91,66,79,54,65,0,14,0.0,29.35,30.06,6.4,11,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-13,93,70,82,63,69,0,17,0.28,29.31,30.03,3.4,15,6.2,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2012-07-14,90,70,80,65,70,0,15,0.0,29.3,30.02,2.0,25,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-15,95,71,83,66,71,0,18,0.0,29.29,30.01,2.2,27,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-16,97,72,85,66,72,0,20,0.0,29.19,29.91,7.1,24,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-17,99,79,89,67,74,0,24,0.0,29.13,29.83,8.6,26,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-18,94,72,83,71,74,0,18,0.85,29.18,29.89,6.0,6,8.3,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2012-07-19,83,71,77,70,72,0,12,0.8,29.2,29.9,5.2,4,10.9,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2012-07-20,81,68,75,59,65,0,10,0.0,29.34,30.04,9.5,4,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-21,87,65,76,63,69,0,11,0.0,29.34,30.05,4.3,24,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-22,89,68,79,66,70,0,14,0.0,29.31,30.04,5.9,21,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-23,97,81,89,68,74,0,24,0.0,29.2,29.91,9.8,24,10.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-07-24,84,69,77,65,70,0,12,0.54,29.24,29.94,6.6,5,7.8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2012-07-25,99,70,85,67,73,0,20,0.01,28.99,29.73,9.3,20,12.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-07-26,89,69,79,69,72,0,14,0.71,29.0,29.7,6.4,25,9.1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2012-07-27,86,66,76,64,68,0,11,0.03,29.17,29.84,5.4,34,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-28,82,67,75,60,66,0,10,0.0,29.38,30.07,6.2,6,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-29,85,63,74,59,66,0,9,0.0,29.31,30.03,4.4,15,5.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-07-30,92,69,81,62,69,0,16,0.0,29.19,29.91,5.7,21,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-31,85,68,77,65,69,0,12,0.16,29.21,29.91,4.2,6,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-01,90,68,79,64,69,0,14,0.0,29.19,29.91,1.7,19,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-02,93,66,80,63,69,0,15,0.0,29.13,29.85,1.5,11,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-03,95,71,83,67,72,0,18,0.0,29.16,29.86,4.9,7,6.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-04,93,71,82,69,72,0,17,0.37,29.15,29.85,3.8,20,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2012-08-05,84,66,75,59,66,0,10,0.0,29.35,30.04,7.0,31,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-06,85,62,74,56,64,0,9,0.0,29.35,30.07,3.2,24,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-07,92,62,77,60,68,0,12,0.0,29.21,29.94,7.0,25,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-08,84,72,78,62,68,0,13,0.0,29.24,29.96,8.3,5,8.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-08-09,75,63,69,63,65,0,4,0.05,29.16,29.88,7.3,4,9.6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-08-10,76,61,69,55,60,0,4,0.18,29.2,29.91,13.2,36,14.2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2012-08-11,78,56,67,53,59,0,2,0.0,29.26,29.97,6.5,35,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-12,76,55,66,54,60,0,1,0.0,29.27,29.99,3.4,22,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-13,69,60,65,61,63,0,0,0.4,29.24,29.96,0.3,2,3.4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-08-14,84,56,70,60,64,0,5,0.0,29.2,29.92,0.6,6,4.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-15,85,65,75,60,66,0,10,0.0,29.19,29.91,5.7,23,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-16,76,62,69,61,65,0,4,0.39,29.13,29.84,7.0,25,10.7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-08-17,76,58,67,51,58,0,2,0.0,29.27,29.98,4.9,33,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-18,77,53,65,51,58,0,0,0.0,29.26,29.98,2.6,14,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-19,79,60,70,50,58,0,5,0.0,29.22,29.94,1.5,7,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-20,74,58,66,56,60,0,1,0.08,29.25,29.96,3.5,5,6.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2012-08-21,79,53,66,50,58,0,1,0.0,29.35,30.06,2.6,13,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-22,85,54,70,52,60,0,5,0.0,29.35,30.07,5.5,19,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-23,92,64,78,56,64,0,13,0.03,29.33,30.04,7.6,18,8.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-08-24,94,64,79,57,66,0,14,0.0,29.28,29.99,8.2,19,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-25,93,66,80,57,66,0,15,0.0,29.29,30.01,7.4,18,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-26,79,66,73,67,68,0,8,0.57,29.29,30.01,6.1,18,7.1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-08-27,88,66,77,61,67,0,12,0.0,29.33,30.03,4.6,1,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-28,86,63,75,61,65,0,10,0.0,29.37,30.08,3.6,7,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-29,84,65,75,59,65,0,10,0.0,29.33,30.05,4.8,13,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-30,90,64,77,59,66,0,12,0.0,29.28,29.99,10.2,20,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-31,92,71,82,64,70,0,17,0.0,29.32,30.02,4.9,24,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-01,75,71,73,66,69,0,8,0.0,29.29,30.01,12.1,5,11.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-09-02,82,73,78,69,71,0,13,0.0,29.19,29.91,10.4,6,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-03,88,71,80,70,73,0,15,0.0,29.17,29.97,4.6,6,4.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-04,90,66,78,69,72,0,13,0.64,29.13,29.86,2.8,7,8.6,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2012-09-05,86,63,75,64,68,0,10,0.16,29.11,29.8,3.3,23,7.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-09-06,86,68,77,61,67,0,12,0.0,29.18,29.89,3.2,34,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-07,78,59,69,60,64,0,4,0.06,29.11,29.82,4.7,34,9.6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-09-08,73,54,64,50,56,1,0,0.28,29.14,29.86,9.5,31,11.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-09-09,72,55,64,51,56,1,0,0.0,29.35,30.04,8.1,35,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-10,75,52,64,50,56,1,0,0.0,29.42,30.14,5.9,19,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-11,83,52,68,53,60,0,3,0.0,29.38,30.1,11.1,20,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-12,86,63,75,56,63,0,10,0.0,29.4,30.11,10.0,21,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-13,71,54,63,53,57,2,0,0.19,29.54,30.25,8.7,36,10.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-09-14,76,51,64,46,54,1,0,0.0,29.57,30.29,6.6,30,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-15,79,50,65,46,55,0,0,0.0,29.47,30.21,1.7,17,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-16,77,49,63,47,55,2,0,0.0,29.3,30.04,4.7,22,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-17,78,55,67,56,59,0,2,0.26,29.1,29.84,4.8,26,9.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2012-09-18,63,47,55,39,47,10,0,0.0,29.21,29.92,11.8,33,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-19,73,41,57,40,50,8,0,0.0,29.19,29.93,15.9,20,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-20,72,51,62,39,50,3,0,0.0,29.16,29.89,8.4,28,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-21,60,48,54,46,50,11,0,0.15,29.13,29.86,1.9,29,6.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-09-22,59,44,52,41,46,13,0,0.02,29.29,29.99,10.3,29,11.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-09-23,61,40,51,35,43,14,0,0.0,29.49,30.21,6.2,30,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-24,70,37,54,34,46,11,0,0.0,29.28,30.05,11.3,23,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-25,77,49,63,52,57,2,0,0.0,29.13,29.86,8.6,21,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-26,68,53,61,50,54,4,0,0.0,29.34,30.03,9.4,3,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-27,65,46,56,46,51,9,0,0.0,29.44,30.16,8.3,36,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-28,67,50,59,48,52,6,0,0.0,29.4,30.13,7.5,1,8.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-09-29,79,48,64,46,53,1,0,0.0,29.29,30.03,2.4,34,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-30,66,50,58,46,51,7,0,0.0,29.23,29.96,7.2,3,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-01,66,47,57,46,52,8,0,0.0,29.13,29.87,3.8,6,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-02,69,53,61,50,55,4,0,0.0,29.15,29.86,9.6,3,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-03,63,59,61,59,60,4,0,0.26,29.23,29.94,2.8,22,4.8,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-10-04,77,48,63,52,56,2,0,0.12,29.31,30.02,10.1,24,11.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-10-05,50,39,45,31,40,20,0,0.0,29.36,30.09,8.4,28,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-06,50,34,42,28,37,23,0,0.0,29.41,30.13,9.5,30,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-07,51,36,44,24,36,21,0,0.0,29.41,30.14,6.1,28,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-08,60,32,46,29,40,19,0,0.0,29.32,30.07,13.9,20,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-09,65,42,54,38,45,11,0,0.17,29.15,29.9,13.1,22,16.7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-10-10,51,35,43,31,38,22,0,0.0,29.36,30.08,12.1,28,12.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-11,67,35,51,35,44,14,0,0.02,29.4,30.11,9.0,23,15.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-10-12,53,37,45,32,40,20,0,0.0,29.61,30.35,6.1,7,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-13,67,44,56,52,54,9,0,0.21,29.18,29.95,11.9,20,12.6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-10-14,71,48,60,55,57,5,0,0.77,28.89,29.62,10.8,24,15.6,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2012-10-15,60,41,51,41,46,14,0,0.0,29.21,29.89,5.4,32,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-16,70,40,55,45,51,10,0,0.0,28.97,29.72,14.0,18,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-17,68,54,61,52,56,4,0,0.51,28.71,29.45,15.6,19,17.7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-10-18,54,45,50,41,45,15,0,0.07,28.71,29.43,13.7,22,15.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-10-19,52,43,48,43,45,17,0,0.02,28.81,29.51,4.2,26,7.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-10-20,59,39,49,40,44,16,0,0.0,29.1,29.8,6.9,27,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-21,68,37,53,45,49,12,0,0.0,29.25,29.97,6.2,16,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-22,65,49,57,56,57,8,0,0.81,29.18,29.92,4.0,20,6.5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2012-10-23,70,57,64,60,61,1,0,0.06,29.18,29.9,4.4,16,7.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-10-24,78,58,68,62,65,0,3,0.0,29.15,29.88,11.5,19,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-25,75,45,60,56,59,5,0,0.13,29.11,29.81,11.8,22,17.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-10-26,51,37,44,30,39,21,0,0.0,29.54,30.25,8.9,34,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-27,48,34,41,27,36,24,0,0.0,29.54,30.28,9.6,36,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-28,49,38,44,30,38,21,0,0.0,29.52,30.27,12.8,1,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-29,51,36,44,30,38,21,0,0.0,29.43,30.2,14.3,36,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-30,48,39,44,26,36,21,0,0.0,29.08,29.85,19.4,35,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-31,50,34,42,26,35,23,0,0.0,29.09,29.83,13.5,33,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-01,84,56,70,54,62,0,5,0.0,29.36,30.06,8.0,18,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-02,55,42,49,41,45,16,0,0.11,29.44,30.17,15.2,3,15.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-05-03,48,40,44,42,43,21,0,0.05,29.28,30.03,11.2,4,11.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-05-04,71,48,60,45,51,5,0,0.02,29.26,29.99,6.1,6,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
